# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
38226at3193	Complete	HiC_scaffold_7	7342858	7345824	+	899.9	505	https://www.orthodb.org/v10?query=38226at3193	protein NRT1/ PTR FAMILY 6.1
38404at3193	Complete	HiC_scaffold_6	93433891	93441107	-	600.3	428	https://www.orthodb.org/v10?query=38404at3193	Origin recognition complex subunit 3
38539at3193	Complete	HiC_scaffold_6	30364196	30368088	-	925.7	563	https://www.orthodb.org/v10?query=38539at3193	pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH10
38669at3193	Complete	HiC_scaffold_9	23933958	23939034	+	840.6	471	https://www.orthodb.org/v10?query=38669at3193	DNA polymerase, Y-family, little finger domain
38784at3193	Missing
38883at3193	Complete	HiC_scaffold_3_MOD	4538233	4543621	+	853.5	450	https://www.orthodb.org/v10?query=38883at3193	anthranilate phosphoribosyltransferase
39058at3193	Complete	HiC_scaffold_8	5211050	5213083	-	820.7	613	https://www.orthodb.org/v10?query=39058at3193	pentatricopeptide repeat-containing protein At5g39350
39247at3193	Duplicated	HiC_scaffold_6	89061579	89072835	+	846.9	462	https://www.orthodb.org/v10?query=39247at3193	Starch synthase, chloroplastic/amyloplastic
39247at3193	Duplicated	HiC_scaffold_9	15961949	15968413	-	783.1	467	https://www.orthodb.org/v10?query=39247at3193	Starch synthase, chloroplastic/amyloplastic
39795at3193	Complete	HiC_scaffold_3_MOD	30507422	30509740	+	836.9	571	https://www.orthodb.org/v10?query=39795at3193	pentatricopeptide repeat-containing protein At1g79540
39922at3193	Complete	HiC_scaffold_3_MOD	90893721	90895883	-	984.4	612	https://www.orthodb.org/v10?query=39922at3193	Pentatricopeptide repeat-containing protein
40093at3193	Complete	HiC_scaffold_1	2993182	3012856	-	930.1	470	https://www.orthodb.org/v10?query=40093at3193	alpha-1,2-Mannosidase
40169at3193	Complete	HiC_scaffold_5	32920627	32934400	+	838.8	452	https://www.orthodb.org/v10?query=40169at3193	alpha-1,2-Mannosidase
40197at3193	Complete	HiC_scaffold_9	30791875	30799957	-	1031.4	603	https://www.orthodb.org/v10?query=40197at3193	DEAD-box ATP-dependent RNA helicase 28
40351at3193	Complete	HiC_scaffold_7	87387615	87394146	+	718.2	453	https://www.orthodb.org/v10?query=40351at3193	AFG1-like ATPase isoform X1
40517at3193	Complete	HiC_scaffold_8	80370525	80381003	-	670.2	465	https://www.orthodb.org/v10?query=40517at3193	UV-stimulated scaffold protein A homolog
40592at3193	Complete	HiC_scaffold_10	109332183	109339089	+	615.6	471	https://www.orthodb.org/v10?query=40592at3193	Geranylgeranyl transferase type-2 subunit alpha
40659at3193	Complete	HiC_scaffold_8	4338140	4344955	-	708.5	645	https://www.orthodb.org/v10?query=40659at3193	centromere/kinetochore protein zw10 homolog
40669at3193	Complete	HiC_scaffold_3_MOD	16797238	16801472	-	740.6	508	https://www.orthodb.org/v10?query=40669at3193	Alpha/Beta hydrolase fold
40708at3193	Complete	HiC_scaffold_3_MOD	98520033	98609389	+	834.0	468	https://www.orthodb.org/v10?query=40708at3193	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
40803at3193	Complete	HiC_scaffold_10	104207321	104216690	-	856.3	457	https://www.orthodb.org/v10?query=40803at3193	Imidazole glycerol phosphate synthase hisHF
40809at3193	Complete	HiC_scaffold_1	57185843	57190350	+	893.5	494	https://www.orthodb.org/v10?query=40809at3193	riboflavin biosynthesis protein PYRR, chloroplastic
41007at3193	Complete	HiC_scaffold_1	48623642	48629260	-	656.8	447	https://www.orthodb.org/v10?query=41007at3193	pentatricopeptide repeat-containing protein At1g10910, chloroplastic
41334at3193	Complete	HiC_scaffold_10	87530358	87536270	-	639.8	471	https://www.orthodb.org/v10?query=41334at3193	Cell division control protein 24, OB domain 2
41344at3193	Complete	HiC_scaffold_6	6320976	6323081	+	955.4	554	https://www.orthodb.org/v10?query=41344at3193	pentatricopeptide repeat-containing protein At5g50390, chloroplastic
41601at3193	Complete	HiC_scaffold_6	35493807	35508899	-	839.7	581	https://www.orthodb.org/v10?query=41601at3193	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
41955at3193	Complete	HiC_scaffold_10	15953150	15967339	+	758.7	513	https://www.orthodb.org/v10?query=41955at3193	pre-mRNA-processing protein 40C
42058at3193	Complete	HiC_scaffold_10	27693653	27698056	+	635.7	414	https://www.orthodb.org/v10?query=42058at3193	Zinc finger, RING-type
42242at3193	Complete	HiC_scaffold_8	10465702	10484474	-	1029.2	616	https://www.orthodb.org/v10?query=42242at3193	RNA helicase
42345at3193	Complete	HiC_scaffold_7	83079441	83085809	+	631.6	500	https://www.orthodb.org/v10?query=42345at3193	S1 domain
42368at3193	Complete	HiC_scaffold_7	82897890	82899557	+	768.2	413	https://www.orthodb.org/v10?query=42368at3193	DEAD-box ATP-dependent RNA helicase 47, mitochondrial
42564at3193	Complete	HiC_scaffold_2	74262711	74268244	+	765.5	502	https://www.orthodb.org/v10?query=42564at3193	pumilio homolog 24
42581at3193	Complete	HiC_scaffold_9	2576738	2578732	+	1046.3	561	https://www.orthodb.org/v10?query=42581at3193	pentatricopeptide repeat-containing protein At5g39980, chloroplastic
42644at3193	Complete	HiC_scaffold_6	91379653	91381389	-	771.3	491	https://www.orthodb.org/v10?query=42644at3193	pentatricopeptide repeat-containing protein At1g34160
42802at3193	Complete	HiC_scaffold_2	59388130	59397718	-	836.7	596	https://www.orthodb.org/v10?query=42802at3193	RNA-binding domain superfamily
42938at3193	Complete	HiC_scaffold_10	38587325	38592021	+	1012.4	484	https://www.orthodb.org/v10?query=42938at3193	CDK5RAP1-like protein
43116at3193	Complete	HiC_scaffold_10	2100217	2103741	+	654.8	533	https://www.orthodb.org/v10?query=43116at3193	Armadillo-type fold
43206at3193	Complete	HiC_scaffold_9	29473826	29476030	-	874.0	566	https://www.orthodb.org/v10?query=43206at3193	pentatricopeptide repeat-containing protein At5g01110
43212at3193	Complete	HiC_scaffold_5	70927134	70936120	+	931.0	542	https://www.orthodb.org/v10?query=43212at3193	PPM-type phosphatase domain
43431at3193	Complete	HiC_scaffold_2	82737633	82745338	+	555.1	431	https://www.orthodb.org/v10?query=43431at3193	flap endonuclease GEN-like 1
43535at3193	Complete	HiC_scaffold_2	62676960	62703345	+	868.8	470	https://www.orthodb.org/v10?query=43535at3193	probable DNA helicase MCM9 isoform X1
43587at3193	Complete	HiC_scaffold_9	22422463	22432379	+	825.5	457	https://www.orthodb.org/v10?query=43587at3193	4-alpha-glucanotransferase
43595at3193	Complete	HiC_scaffold_10	20970071	20971831	+	919.5	459	https://www.orthodb.org/v10?query=43595at3193	pre-mRNA-processing factor 17
44042at3193	Complete	HiC_scaffold_8	68361730	68370392	+	735.9	499	https://www.orthodb.org/v10?query=44042at3193	GPI transamidase component PIG-T
44473at3193	Complete	HiC_scaffold_9	2957826	2961861	-	726.9	431	https://www.orthodb.org/v10?query=44473at3193	Dual specificity phosphatase, catalytic domain
44486at3193	Duplicated	HiC_scaffold_7	6941338	6944216	+	544.6	416	https://www.orthodb.org/v10?query=44486at3193	Glucose-6-phosphate 1-dehydrogenase
44486at3193	Duplicated	HiC_scaffold_8	5077554	5081158	-	557.5	420	https://www.orthodb.org/v10?query=44486at3193	Glucose-6-phosphate 1-dehydrogenase
44542at3193	Complete	HiC_scaffold_3_MOD	99620044	99624905	-	937.2	466	https://www.orthodb.org/v10?query=44542at3193	Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
44590at3193	Complete	HiC_scaffold_1	53910426	53912309	+	772.7	499	https://www.orthodb.org/v10?query=44590at3193	muniscin carboxy-terminal mu-like domain protein
44817at3193	Complete	HiC_scaffold_2	71117385	71119737	+	646.4	355	https://www.orthodb.org/v10?query=44817at3193	violaxanthin de-epoxidase, chloroplastic
44833at3193	Complete	HiC_scaffold_10	106970375	106982459	-	792.3	540	https://www.orthodb.org/v10?query=44833at3193	uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic isoform X1
45013at3193	Complete	HiC_scaffold_8	51885417	51893452	+	662.1	462	https://www.orthodb.org/v10?query=45013at3193	serine/threonine-protein kinase haspin homolog
45095at3193	Complete	HiC_scaffold_8	63812927	63817796	+	796.5	438	https://www.orthodb.org/v10?query=45095at3193	HAD superfamily
45207at3193	Complete	HiC_scaffold_8	4000613	4004492	-	801.5	481	https://www.orthodb.org/v10?query=45207at3193	Ubiquitin fusion degradation protein UFD1
45227at3193	Missing
45375at3193	Complete	HiC_scaffold_2	78376148	78384339	-	1071.9	710	https://www.orthodb.org/v10?query=45375at3193	E3 ubiquitin-protein ligase HOS1
45799at3193	Complete	HiC_scaffold_8	1604578	1635802	-	878.5	454	https://www.orthodb.org/v10?query=45799at3193	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
45818at3193	Duplicated	HiC_scaffold_10	32411054	32415185	+	637.4	433	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_3_MOD	7000190	7003327	+	645.9	433	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_6	20774989	20778331	+	635.0	439	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_7	5421130	5426306	+	622.0	417	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_8	84134217	84139338	-	718.6	416	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
46068at3193	Complete	HiC_scaffold_8	61220332	61225907	+	621.2	445	https://www.orthodb.org/v10?query=46068at3193	Mediator of RNA polymerase II transcription subunit 17
46074at3193	Complete	HiC_scaffold_6	19328642	19339354	-	740.8	474	https://www.orthodb.org/v10?query=46074at3193	CTLH, C-terminal LisH motif
46145at3193	Complete	HiC_scaffold_9	15687196	15688974	-	743.0	458	https://www.orthodb.org/v10?query=46145at3193	pentatricopeptide repeat-containing protein At5g38730
46242at3193	Complete	HiC_scaffold_6	19746097	19749386	-	634.3	451	https://www.orthodb.org/v10?query=46242at3193	protein misato homolog 1 isoform X1
46320at3193	Complete	HiC_scaffold_6	67871569	67877488	-	744.3	485	https://www.orthodb.org/v10?query=46320at3193	probable plastid-lipid-associated protein 14, chloroplastic
46404at3193	Duplicated	HiC_scaffold_2	35614	37539	-	883.3	536	https://www.orthodb.org/v10?query=46404at3193	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
46404at3193	Duplicated	HiC_scaffold_2	3887	5812	+	888.7	536	https://www.orthodb.org/v10?query=46404at3193	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
46642at3193	Complete	HiC_scaffold_6	90335951	90347387	+	674.2	430	https://www.orthodb.org/v10?query=46642at3193	DNA polymerase epsilon subunit
46855at3193	Duplicated	HiC_scaffold_7	79146095	79148455	+	867.8	672	https://www.orthodb.org/v10?query=46855at3193	pentatricopeptide repeat-containing protein At5g12100, mitochondrial
46855at3193	Duplicated	HiC_scaffold_9	31416750	31419083	-	881.9	668	https://www.orthodb.org/v10?query=46855at3193	pentatricopeptide repeat-containing protein At5g12100, mitochondrial
47066at3193	Complete	HiC_scaffold_9	22867918	22870032	-	826.6	533	https://www.orthodb.org/v10?query=47066at3193	pentatricopeptide repeat-containing protein At4g19890
47174at3193	Complete	HiC_scaffold_3_MOD	107606714	107609216	+	672.5	451	https://www.orthodb.org/v10?query=47174at3193	RAP domain
47240at3193	Complete	HiC_scaffold_9	17893117	17894927	+	934.7	493	https://www.orthodb.org/v10?query=47240at3193	2-hydroxyacyl-CoA lyase
47310at3193	Complete	HiC_scaffold_7	3572266	3575481	+	753.2	425	https://www.orthodb.org/v10?query=47310at3193	cytochrome P450 704B1
47493at3193	Complete	HiC_scaffold_6	21227735	21244580	-	887.2	465	https://www.orthodb.org/v10?query=47493at3193	glutamate--tRNA ligase, chloroplastic/mitochondrial
47494at3193	Complete	HiC_scaffold_8	83301479	83304972	+	584.1	405	https://www.orthodb.org/v10?query=47494at3193	2-succinylbenzoate--CoA ligase, chloroplastic/peroxisomal
47507at3193	Complete	HiC_scaffold_3_MOD	103918798	103922734	-	669.4	433	https://www.orthodb.org/v10?query=47507at3193	pentatricopeptide repeat-containing protein At3g59040
47597at3193	Complete	HiC_scaffold_9	14088168	14093843	+	781.0	418	https://www.orthodb.org/v10?query=47597at3193	uncharacterized aarF domain-containing protein kinase At5g05200, chloroplastic
47650at3193	Complete	HiC_scaffold_6	87334509	87343856	-	942.4	549	https://www.orthodb.org/v10?query=47650at3193	ABC transporter B family member 28
47754at3193	Complete	HiC_scaffold_10	100184777	100194864	+	724.0	466	https://www.orthodb.org/v10?query=47754at3193	probable Ufm1-specific protease
48106at3193	Complete	HiC_scaffold_8	69373886	69377808	-	778.8	486	https://www.orthodb.org/v10?query=48106at3193	Zinc finger, CCCH-type
48428at3193	Complete	HiC_scaffold_10	105557813	105572928	-	520.1	369	https://www.orthodb.org/v10?query=48428at3193	protein RRNAD1 isoform X1
48502at3193	Complete	HiC_scaffold_1	51942322	51944631	-	898.3	577	https://www.orthodb.org/v10?query=48502at3193	Pentatricopeptide repeat-containing protein
48546at3193	Duplicated	HiC_scaffold_5	29529420	29536721	+	906.4	463	https://www.orthodb.org/v10?query=48546at3193	Aldehyde dehydrogenase domain
48546at3193	Duplicated	HiC_scaffold_6	7309688	7320869	-	891.5	463	https://www.orthodb.org/v10?query=48546at3193	Aldehyde dehydrogenase domain
48588at3193	Complete	HiC_scaffold_10	42880478	42887247	+	705.8	528	https://www.orthodb.org/v10?query=48588at3193	nicastrin
48921at3193	Complete	HiC_scaffold_5	60982799	60989828	+	768.8	413	https://www.orthodb.org/v10?query=48921at3193	Protoporphyrinogen oxidase
49273at3193	Complete	HiC_scaffold_10	106434703	106436748	+	600.4	492	https://www.orthodb.org/v10?query=49273at3193	pentatricopeptide repeat-containing protein At3g18020
49334at3193	Complete	HiC_scaffold_3_MOD	109932151	109937572	+	772.1	441	https://www.orthodb.org/v10?query=49334at3193	cytochrome P450 97B2, chloroplastic
49491at3193	Complete	HiC_scaffold_10	20588992	20596882	-	705.5	518	https://www.orthodb.org/v10?query=49491at3193	Leucine-rich repeat, cysteine-containing subtype
49704at3193	Missing
49808at3193	Complete	HiC_scaffold_3_MOD	3767178	3769709	+	761.7	455	https://www.orthodb.org/v10?query=49808at3193	4-coumarate--CoA ligase-like 1
49937at3193	Complete	HiC_scaffold_3_MOD	40430586	40433847	-	477.7	392	https://www.orthodb.org/v10?query=49937at3193	Conserved gene of unknown function 
49953at3193	Complete	HiC_scaffold_1	54649556	54656398	-	678.3	431	https://www.orthodb.org/v10?query=49953at3193	Light-mediated development protein DET1
50631at3193	Complete	HiC_scaffold_2	398587	401892	+	693.3	466	https://www.orthodb.org/v10?query=50631at3193	RNA helicase
50679at3193	Complete	HiC_scaffold_3_MOD	48924467	48933449	-	744.5	516	https://www.orthodb.org/v10?query=50679at3193	glyoxysomal processing protease, glyoxysomal
50762at3193	Complete	HiC_scaffold_7	77728310	77733519	+	856.6	528	https://www.orthodb.org/v10?query=50762at3193	AP-5 complex subunit mu
51046at3193	Complete	HiC_scaffold_10	109208151	109210088	-	962.5	592	https://www.orthodb.org/v10?query=51046at3193	pentatricopeptide repeat-containing protein At4g20090
51155at3193	Complete	HiC_scaffold_2	72235005	72245014	+	774.6	452	https://www.orthodb.org/v10?query=51155at3193	Anaphase-promoting complex subunit 7
51348at3193	Complete	HiC_scaffold_6	9414023	9420190	-	1010.3	552	https://www.orthodb.org/v10?query=51348at3193	kelch domain-containing protein 4
51536at3193	Complete	HiC_scaffold_3_MOD	3573465	3579982	-	847.9	439	https://www.orthodb.org/v10?query=51536at3193	sphingosine-1-phosphate lyase
51562at3193	Complete	HiC_scaffold_6	3736546	3747755	+	704.6	418	https://www.orthodb.org/v10?query=51562at3193	Cryptochrome/DNA photolyase, FAD-binding domain
51745at3193	Complete	HiC_scaffold_3_MOD	16481122	16501727	+	1743.5	1587	https://www.orthodb.org/v10?query=51745at3193	uncharacterized protein At3g06530
51750at3193	Complete	HiC_scaffold_6	8546285	8557880	-	537.3	312	https://www.orthodb.org/v10?query=51750at3193	JmjC domain
51868at3193	Complete	HiC_scaffold_6	9312155	9315466	+	1034.0	602	https://www.orthodb.org/v10?query=51868at3193	pentatricopeptide repeat-containing protein At5g50280, chloroplastic
52194at3193	Complete	HiC_scaffold_7	96219358	96224537	-	779.2	422	https://www.orthodb.org/v10?query=52194at3193	Lysine--tRNA ligase
52234at3193	Complete	HiC_scaffold_3_MOD	1980432	1992535	-	785.0	450	https://www.orthodb.org/v10?query=52234at3193	Protein kinase domain
52464at3193	Complete	HiC_scaffold_1	55541558	55549067	+	918.3	444	https://www.orthodb.org/v10?query=52464at3193	Conserved oligomeric Golgi complex subunit 8
52497at3193	Complete	HiC_scaffold_9	3653364	3659521	+	777.3	450	https://www.orthodb.org/v10?query=52497at3193	ATPase, AAA-type, conserved site
52743at3193	Complete	HiC_scaffold_9	2500930	2502963	+	784.7	528	https://www.orthodb.org/v10?query=52743at3193	Transmembrane protein
52804at3193	Complete	HiC_scaffold_10	24033189	24035880	+	719.4	428	https://www.orthodb.org/v10?query=52804at3193	Alpha-1,3-glucosyltransferase
52837at3193	Complete	HiC_scaffold_7	9771863	9781495	-	767.7	450	https://www.orthodb.org/v10?query=52837at3193	putative methyltransferase NSUN6
52839at3193	Complete	HiC_scaffold_9	27638783	27641271	+	521.8	370	https://www.orthodb.org/v10?query=52839at3193	N-lysine methyltransferase
52897at3193	Complete	HiC_scaffold_1	43179734	43183219	+	1045.3	577	https://www.orthodb.org/v10?query=52897at3193	Translation initiation factor IF-2
53003at3193	Duplicated	HiC_scaffold_5	76089970	76096747	+	733.3	629	https://www.orthodb.org/v10?query=53003at3193	nucleolar complex protein 3 homolog
53003at3193	Duplicated	HiC_scaffold_6	94508543	94515313	+	829.5	651	https://www.orthodb.org/v10?query=53003at3193	nucleolar complex protein 3 homolog
53100at3193	Complete	HiC_scaffold_7	83371033	83379658	-	474.5	312	https://www.orthodb.org/v10?query=53100at3193	Mitochondrial carrier domain superfamily
53517at3193	Complete	HiC_scaffold_2	73645874	73647691	+	783.6	512	https://www.orthodb.org/v10?query=53517at3193	Pentatricopeptide repeat-containing protein
53741at3193	Complete	HiC_scaffold_3_MOD	34585086	34589572	-	895.0	439	https://www.orthodb.org/v10?query=53741at3193	cytochrome c biogenesis protein CCS1, chloroplastic
53767at3193	Complete	HiC_scaffold_3_MOD	103892167	103902972	-	851.6	477	https://www.orthodb.org/v10?query=53767at3193	NAD(P)-binding domain
53773at3193	Complete	HiC_scaffold_8	20684119	20688139	-	774.5	458	https://www.orthodb.org/v10?query=53773at3193	ATP-dependent DNA helicase
54177at3193	Complete	HiC_scaffold_3_MOD	25116801	25128930	+	946.1	527	https://www.orthodb.org/v10?query=54177at3193	tRNA-dihydrouridine(47) synthase 
54535at3193	Complete	HiC_scaffold_3_MOD	16521505	16523690	+	717.2	479	https://www.orthodb.org/v10?query=54535at3193	putative pentatricopeptide repeat-containing protein At1g56570
54563at3193	Complete	HiC_scaffold_6	81349291	81355700	-	792.1	447	https://www.orthodb.org/v10?query=54563at3193	methionine--tRNA ligase, chloroplastic/mitochondrial
54569at3193	Complete	HiC_scaffold_7	86108019	86111981	+	875.4	465	https://www.orthodb.org/v10?query=54569at3193	protein high chlorophyll fluorescent 107
54696at3193	Complete	HiC_scaffold_10	18418099	18423531	-	688.1	442	https://www.orthodb.org/v10?query=54696at3193	transcription factor 25
54799at3193	Complete	HiC_scaffold_9	1279569	1283366	-	807.6	437	https://www.orthodb.org/v10?query=54799at3193	Proline-tRNA ligase, class IIa
54811at3193	Complete	HiC_scaffold_8	13038720	13047762	+	649.8	398	https://www.orthodb.org/v10?query=54811at3193	RNA (C5-cytosine) methyltransferase
54858at3193	Complete	HiC_scaffold_3_MOD	37636887	37644481	-	954.4	472	https://www.orthodb.org/v10?query=54858at3193	WD40-repeat-containing domain
54907at3193	Complete	HiC_scaffold_10	90447694	90454994	-	618.9	431	https://www.orthodb.org/v10?query=54907at3193	histone-lysine N-methyltransferase ASHR1
54931at3193	Complete	HiC_scaffold_10	7632045	7636521	+	1226.0	706	https://www.orthodb.org/v10?query=54931at3193	DNA repair endonuclease UVH1
55141at3193	Complete	HiC_scaffold_6	26675122	26678878	-	613.5	431	https://www.orthodb.org/v10?query=55141at3193	DNA-(apurinic or apyrimidinic site) lyase 2 isoform X1
55426at3193	Complete	HiC_scaffold_1	2889316	2896800	+	1025.4	628	https://www.orthodb.org/v10?query=55426at3193	Protein transport protein SEC23
55477at3193	Complete	HiC_scaffold_9	8715038	8716492	+	568.1	334	https://www.orthodb.org/v10?query=55477at3193	Glycosyltransferase, CAZy family GT4
55581at3193	Complete	HiC_scaffold_1	60590115	60594797	+	514.9	451	https://www.orthodb.org/v10?query=55581at3193	tRNA(Ile)-lysidine synthase, N-terminal
55863at3193	Complete	HiC_scaffold_3_MOD	27187589	27210379	-	666.1	446	https://www.orthodb.org/v10?query=55863at3193	Chloride channel protein
56051at3193	Complete	HiC_scaffold_1	48243663	48246927	+	667.9	390	https://www.orthodb.org/v10?query=56051at3193	C-type lectin-like
56205at3193	Duplicated	HiC_scaffold_6	88800279	88808940	+	608.2	410	https://www.orthodb.org/v10?query=56205at3193	ceramide kinase isoform X1
56205at3193	Duplicated	HiC_scaffold_9	14588157	14593919	-	647.5	466	https://www.orthodb.org/v10?query=56205at3193	ceramide kinase isoform X1
56251at3193	Complete	HiC_scaffold_9	15604857	15607853	-	724.6	398	https://www.orthodb.org/v10?query=56251at3193	ultraviolet-B receptor UVR8
56324at3193	Complete	HiC_scaffold_1	55551071	55554249	+	651.2	405	https://www.orthodb.org/v10?query=56324at3193	S-adenosyl-L-methionine-dependent methyltransferase
56328at3193	Complete	HiC_scaffold_3_MOD	33999079	34003103	+	789.0	408	https://www.orthodb.org/v10?query=56328at3193	protein DAMAGED DNA-BINDING 2
56338at3193	Complete	HiC_scaffold_1	64172344	64176235	+	732.7	501	https://www.orthodb.org/v10?query=56338at3193	FAD/NAD(P)-binding domain superfamily
56560at3193	Complete	HiC_scaffold_8	17101847	17105131	+	793.9	437	https://www.orthodb.org/v10?query=56560at3193	thiamine biosynthetic bifunctional enzyme TH1, chloroplastic
56606at3193	Complete	HiC_scaffold_10	21358356	21365311	-	537.4	373	https://www.orthodb.org/v10?query=56606at3193	Leucine-rich repeat
56690at3193	Complete	HiC_scaffold_2	12097855	12101318	+	711.8	430	https://www.orthodb.org/v10?query=56690at3193	Mannosyltransferase
56819at3193	Complete	HiC_scaffold_8	10957085	10988248	-	812.6	442	https://www.orthodb.org/v10?query=56819at3193	succinate-semialdehyde dehydrogenase, mitochondrial
56881at3193	Complete	HiC_scaffold_7	98776949	98793164	-	458.8	339	https://www.orthodb.org/v10?query=56881at3193	Rhodanese-like domain
56979at3193	Complete	HiC_scaffold_3_MOD	100577927	100579753	-	870.6	535	https://www.orthodb.org/v10?query=56979at3193	pentatricopeptide repeat-containing protein At4g14050, mitochondrial
57149at3193	Complete	HiC_scaffold_1	55444711	55448308	-	642.3	417	https://www.orthodb.org/v10?query=57149at3193	probable protein arginine N-methyltransferase 3
57296at3193	Complete	HiC_scaffold_2	65796239	65801747	+	727.4	459	https://www.orthodb.org/v10?query=57296at3193	embryo defective 1381
57372at3193	Complete	HiC_scaffold_10	32034863	32044215	-	615.6	445	https://www.orthodb.org/v10?query=57372at3193	kanadaptin
57821at3193	Complete	HiC_scaffold_6	91507610	91525490	+	631.3	392	https://www.orthodb.org/v10?query=57821at3193	Kelch repeat type 1
57933at3193	Complete	HiC_scaffold_8	82256745	82265329	+	756.3	526	https://www.orthodb.org/v10?query=57933at3193	RimM, N-terminal
57984at3193	Complete	HiC_scaffold_3_MOD	28347407	28351711	-	469.9	326	https://www.orthodb.org/v10?query=57984at3193	Violaxanthin de-epoxidase
58192at3193	Complete	HiC_scaffold_8	18055092	18061487	-	925.7	477	https://www.orthodb.org/v10?query=58192at3193	prolycopene isomerase, chloroplastic
58217at3193	Complete	HiC_scaffold_5	56889978	56892053	+	852.2	590	https://www.orthodb.org/v10?query=58217at3193	pentatricopeptide repeat-containing protein At3g09060
58430at3193	Complete	HiC_scaffold_6	82892582	82898995	-	682.3	454	https://www.orthodb.org/v10?query=58430at3193	Eukaryotic translation initiation factor 2A
58451at3193	Complete	HiC_scaffold_8	7738672	7740219	-	563.6	349	https://www.orthodb.org/v10?query=58451at3193	putative pentatricopeptide repeat-containing protein At3g15200
58480at3193	Complete	HiC_scaffold_10	18501254	18503071	+	723.7	448	https://www.orthodb.org/v10?query=58480at3193	pentatricopeptide repeat-containing protein At1g03540
58847at3193	Complete	HiC_scaffold_8	83251085	83257128	+	652.2	407	https://www.orthodb.org/v10?query=58847at3193	Rubisco LSMT, substrate-binding domain
59153at3193	Complete	HiC_scaffold_3_MOD	38609643	38617399	+	595.8	383	https://www.orthodb.org/v10?query=59153at3193	Fungal lipase-like domain
59251at3193	Complete	HiC_scaffold_2	71879475	71881300	-	667.2	368	https://www.orthodb.org/v10?query=59251at3193	pentatricopeptide repeat-containing protein At4g39620, chloroplastic
59331at3193	Complete	HiC_scaffold_8	59159948	59164205	-	478.6	413	https://www.orthodb.org/v10?query=59331at3193	poly(A)-specific ribonuclease PARN-like
59418at3193	Complete	HiC_scaffold_1	61080087	61090579	+	530.0	319	https://www.orthodb.org/v10?query=59418at3193	tRNA (guanine(37)-N1)-methyltransferase
59555at3193	Complete	HiC_scaffold_3_MOD	16436397	16472905	-	601.4	302	https://www.orthodb.org/v10?query=59555at3193	WD40/YVTN repeat-like-containing domain superfamily
59621at3193	Fragmented	HiC_scaffold_2	68029650	68035152	+	505.0	385	https://www.orthodb.org/v10?query=59621at3193	Leucine-rich repeat
59659at3193	Complete	HiC_scaffold_6	6888229	6890583	+	854.2	606	https://www.orthodb.org/v10?query=59659at3193	pentatricopeptide repeat-containing protein At4g01570
59885at3193	Complete	HiC_scaffold_2	81341458	81343041	-	665.2	405	https://www.orthodb.org/v10?query=59885at3193	pentatricopeptide repeat-containing protein At2g13420, mitochondrial-like
60079at3193	Complete	HiC_scaffold_1	58849283	58853452	-	483.3	317	https://www.orthodb.org/v10?query=60079at3193	non-canonical poly(A) RNA polymerase PAPD5
60224at3193	Complete	HiC_scaffold_5	32342518	32356768	+	886.1	437	https://www.orthodb.org/v10?query=60224at3193	threonylcarbamoyladenosine tRNA methylthiotransferase
60384at3193	Complete	HiC_scaffold_8	82609262	82616430	-	728.5	462	https://www.orthodb.org/v10?query=60384at3193	Metal-dependent hydrolase
60445at3193	Complete	HiC_scaffold_7	96030680	96033638	-	458.5	590	https://www.orthodb.org/v10?query=60445at3193	K Homology domain
60563at3193	Complete	HiC_scaffold_7	95235134	95245602	+	895.6	454	https://www.orthodb.org/v10?query=60563at3193	GTPase Der
60794at3193	Duplicated	HiC_scaffold_3_MOD	104430751	104433771	+	520.4	355	https://www.orthodb.org/v10?query=60794at3193	GPI mannosyltransferase 2
60794at3193	Duplicated	HiC_scaffold_9	6211554	6214658	-	471.8	327	https://www.orthodb.org/v10?query=60794at3193	GPI mannosyltransferase 2
