# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
29166at3193	Duplicated	HiC_scaffold_3	31635448	31637829	+	714.0	728	https://www.orthodb.org/v10?query=29166at3193	pentatricopeptide repeat-containing protein At1g11290, chloroplastic
29166at3193	Duplicated	HiC_scaffold_8	24323938	24326157	+	710.5	710	https://www.orthodb.org/v10?query=29166at3193	pentatricopeptide repeat-containing protein At1g11290, chloroplastic
29931at3193	Complete	HiC_scaffold_3	79382949	79385402	-	1086.7	653	https://www.orthodb.org/v10?query=29931at3193	pentatricopeptide repeat-containing protein At1g79490, mitochondrial
30065at3193	Complete	HiC_scaffold_4	8728390	8730678	-	905.7	577	https://www.orthodb.org/v10?query=30065at3193	pentatricopeptide repeat-containing protein At2g37230
30083at3193	Complete	HiC_scaffold_3	5183710	5185971	+	1162.9	660	https://www.orthodb.org/v10?query=30083at3193	Pentatricopeptide repeat
30808at3193	Complete	HiC_scaffold_9	8231174	8239063	-	622.5	514	https://www.orthodb.org/v10?query=30808at3193	protein ACCUMULATION AND REPLICATION OF CHLOROPLASTS 3 isoform X1
30814at3193	Complete	HiC_scaffold_3	26392976	26400866	+	760.0	546	https://www.orthodb.org/v10?query=30814at3193	NatC N(Alpha)-terminal acetyltransferase, Mak10 subunit
30899at3193	Complete	HiC_scaffold_1	110690470	110695962	+	770.2	542	https://www.orthodb.org/v10?query=30899at3193	Protein arginine N-methyltransferase
30989at3193	Complete	HiC_scaffold_1	10160669	10167058	-	682.4	467	https://www.orthodb.org/v10?query=30989at3193	protein PLASTID TRANSCRIPTIONALLY ACTIVE 10
31075at3193	Complete	HiC_scaffold_9	107916423	107918384	+	846.1	547	https://www.orthodb.org/v10?query=31075at3193	putative pentatricopeptide repeat-containing protein At3g49142
31083at3193	Complete	HiC_scaffold_9	11411194	11413062	-	796.5	501	https://www.orthodb.org/v10?query=31083at3193	pentatricopeptide repeat-containing protein At5g04780
31335at3193	Complete	HiC_scaffold_8	40756160	40758214	+	759.1	560	https://www.orthodb.org/v10?query=31335at3193	pentatricopeptide repeat-containing protein At4g17616
31425at3193	Complete	HiC_scaffold_11	2039224	2044486	-	858.3	519	https://www.orthodb.org/v10?query=31425at3193	Anoctamin
31508at3193	Complete	HiC_scaffold_4	97289879	97294615	+	1013.1	522	https://www.orthodb.org/v10?query=31508at3193	ABC transporter G family member 7
31517at3193	Complete	HiC_scaffold_3	79508530	79516118	-	948.4	565	https://www.orthodb.org/v10?query=31517at3193	ABC transporter type 1, transmembrane domain
31559at3193	Duplicated	HiC_scaffold_10	63791596	63799399	+	870.3	518	https://www.orthodb.org/v10?query=31559at3193	Gamma-tubulin complex component
31559at3193	Duplicated	HiC_scaffold_3	75390693	75394984	+	1004.4	581	https://www.orthodb.org/v10?query=31559at3193	Gamma-tubulin complex component
31765at3193	Complete	HiC_scaffold_3	9732135	9738258	-	915.1	538	https://www.orthodb.org/v10?query=31765at3193	Propionyl-CoA carboxylase
32024at3193	Complete	HiC_scaffold_8	43244524	43251332	-	592.8	500	https://www.orthodb.org/v10?query=32024at3193	Forkhead-associated (FHA) domain
32093at3193	Complete	HiC_scaffold_8	34121643	34128641	-	984.1	493	https://www.orthodb.org/v10?query=32093at3193	Protein kinase domain
32138at3193	Complete	HiC_scaffold_10	70139183	70152319	+	967.8	485	https://www.orthodb.org/v10?query=32138at3193	prolycopene isomerase, chloroplastic
32371at3193	Complete	HiC_scaffold_4	16471988	16483665	+	784.9	482	https://www.orthodb.org/v10?query=32371at3193	THO complex subunit 1
32377at3193	Complete	HiC_scaffold_9	26719140	26735799	-	813.5	518	https://www.orthodb.org/v10?query=32377at3193	uncharacterized protein C18orf8
32563at3193	Complete	HiC_scaffold_3	4038955	4044848	-	1254.9	701	https://www.orthodb.org/v10?query=32563at3193	ubiquitin-like modifier-activating enzyme atg7
32798at3193	Complete	HiC_scaffold_4	93123245	93133981	+	997.9	578	https://www.orthodb.org/v10?query=32798at3193	probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH4
32854at3193	Complete	HiC_scaffold_3	19494842	19500322	-	1001.6	633	https://www.orthodb.org/v10?query=32854at3193	Lipase class 3 family protein
32900at3193	Complete	HiC_scaffold_9	48240262	48246655	-	773.0	520	https://www.orthodb.org/v10?query=32900at3193	tyrosyl-DNA phosphodiesterase 1 isoform X1
33003at3193	Complete	HiC_scaffold_2	65513304	65515256	+	843.7	516	https://www.orthodb.org/v10?query=33003at3193	pentatricopeptide repeat-containing protein At1g62260, mitochondrial
33414at3193	Complete	HiC_scaffold_10	73038446	73078438	-	1152.3	671	https://www.orthodb.org/v10?query=33414at3193	pentatricopeptide repeat-containing protein At2g41720
33439at3193	Complete	HiC_scaffold_8	24123219	24136129	-	1006.5	538	https://www.orthodb.org/v10?query=33439at3193	Aminoacyl-tRNA synthetase, class II
33440at3193	Complete	HiC_scaffold_9	104943196	104946456	+	946.5	583	https://www.orthodb.org/v10?query=33440at3193	pentatricopeptide repeat-containing protein At4g14850
33695at3193	Complete	HiC_scaffold_8	41317108	41325364	+	754.3	447	https://www.orthodb.org/v10?query=33695at3193	actin-related protein 9
34076at3193	Complete	HiC_scaffold_4	83094446	83098765	-	868.2	566	https://www.orthodb.org/v10?query=34076at3193	ATP-dependent DNA helicase 2 subunit KU80
34144at3193	Complete	HiC_scaffold_9	21073495	21078972	-	1136.0	671	https://www.orthodb.org/v10?query=34144at3193	conserved oligomeric Golgi complex subunit 5
34445at3193	Complete	HiC_scaffold_11	9369999	9374099	+	644.6	453	https://www.orthodb.org/v10?query=34445at3193	Tetratricopeptide repeat
34701at3193	Complete	HiC_scaffold_11	2308445	2310549	+	859.0	510	https://www.orthodb.org/v10?query=34701at3193	pentatricopeptide repeat-containing protein At1g51965, mitochondrial
34990at3193	Complete	HiC_scaffold_3	77341981	77347785	-	823.3	551	https://www.orthodb.org/v10?query=34990at3193	Ribonuclease H superfamily
35121at3193	Complete	HiC_scaffold_8	20256309	20261722	-	943.9	560	https://www.orthodb.org/v10?query=35121at3193	FAD/NAD(P)-binding domain
35505at3193	Complete	HiC_scaffold_2	52362668	52366353	+	848.0	601	https://www.orthodb.org/v10?query=35505at3193	Rad4 beta-hairpin domain 1
35691at3193	Complete	HiC_scaffold_2	66897005	66906045	+	1168.7	580	https://www.orthodb.org/v10?query=35691at3193	Mg-protoporphyrin IX chelatase
36014at3193	Complete	HiC_scaffold_11	517715	525815	-	965.9	469	https://www.orthodb.org/v10?query=36014at3193	phytoene dehydrogenase, chloroplastic/chromoplastic
36036at3193	Complete	HiC_scaffold_4	90675757	90680812	+	1013.6	567	https://www.orthodb.org/v10?query=36036at3193	DNA-binding protein SMUBP-2
36176at3193	Complete	HiC_scaffold_1	22027130	22031507	+	841.1	459	https://www.orthodb.org/v10?query=36176at3193	Glycoside hydrolase family 1
36488at3193	Complete	HiC_scaffold_10	4549749	4561848	+	1043.1	482	https://www.orthodb.org/v10?query=36488at3193	Elongator complex protein 3
36991at3193	Complete	HiC_scaffold_3	75067042	75068769	+	697.6	448	https://www.orthodb.org/v10?query=36991at3193	Rhodanese-like domain
37049at3193	Complete	HiC_scaffold_6	64643635	64646941	-	800.5	455	https://www.orthodb.org/v10?query=37049at3193	Ankyrin repeat-containing domain
37262at3193	Complete	HiC_scaffold_2	45518087	45525946	-	859.9	511	https://www.orthodb.org/v10?query=37262at3193	MoeA, C-terminal, domain IV
37298at3193	Complete	HiC_scaffold_2	46240829	46249194	+	1038.3	640	https://www.orthodb.org/v10?query=37298at3193	DEAD-box ATP-dependent RNA helicase 13
37412at3193	Complete	HiC_scaffold_11	82428764	82432901	-	1001.4	594	https://www.orthodb.org/v10?query=37412at3193	actin-related protein 5
37548at3193	Complete	HiC_scaffold_8	42204473	42222504	-	1149.1	570	https://www.orthodb.org/v10?query=37548at3193	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
37588at3193	Complete	HiC_scaffold_9	99011436	99019395	+	872.2	497	https://www.orthodb.org/v10?query=37588at3193	START-like domain superfamily
37755at3193	Complete	HiC_scaffold_9	22445957	22464994	+	953.2	544	https://www.orthodb.org/v10?query=37755at3193	Transcription factor, GTP-binding domain
37839at3193	Complete	HiC_scaffold_11	3344835	3347520	+	872.8	532	https://www.orthodb.org/v10?query=37839at3193	pentatricopeptide repeat-containing protein At3g16010
38010at3193	Complete	HiC_scaffold_2	67996521	68005714	+	740.2	526	https://www.orthodb.org/v10?query=38010at3193	Armadillo-type fold
38027at3193	Complete	HiC_scaffold_2	70268738	70270822	-	712.4	471	https://www.orthodb.org/v10?query=38027at3193	pentatricopeptide repeat-containing protein At3g46610
38226at3193	Complete	HiC_scaffold_4	92100311	92103277	-	899.9	505	https://www.orthodb.org/v10?query=38226at3193	protein NRT1/ PTR FAMILY 6.1
38404at3193	Complete	HiC_scaffold_11	94124062	94131278	-	600.3	428	https://www.orthodb.org/v10?query=38404at3193	Origin recognition complex subunit 3
38539at3193	Complete	HiC_scaffold_11	30540610	30544502	-	925.7	563	https://www.orthodb.org/v10?query=38539at3193	pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH10
38669at3193	Complete	HiC_scaffold_2	49650339	49655415	-	840.6	471	https://www.orthodb.org/v10?query=38669at3193	DNA polymerase, Y-family, little finger domain
38784at3193	Missing
38883at3193	Complete	HiC_scaffold_9	4546979	4552367	+	853.5	450	https://www.orthodb.org/v10?query=38883at3193	anthranilate phosphoribosyltransferase
39058at3193	Complete	HiC_scaffold_3	85194153	85196186	+	820.7	613	https://www.orthodb.org/v10?query=39058at3193	pentatricopeptide repeat-containing protein At5g39350
39247at3193	Duplicated	HiC_scaffold_11	89751750	89763006	+	846.9	462	https://www.orthodb.org/v10?query=39247at3193	Starch synthase, chloroplastic/amyloplastic
39247at3193	Duplicated	HiC_scaffold_2	57670213	57676677	+	783.1	467	https://www.orthodb.org/v10?query=39247at3193	Starch synthase, chloroplastic/amyloplastic
39795at3193	Complete	HiC_scaffold_9	30899042	30901360	+	836.9	571	https://www.orthodb.org/v10?query=39795at3193	pentatricopeptide repeat-containing protein At1g79540
39922at3193	Complete	HiC_scaffold_9	92219349	92221511	-	984.4	612	https://www.orthodb.org/v10?query=39922at3193	Pentatricopeptide repeat-containing protein
40093at3193	Complete	HiC_scaffold_6	1149957	1169631	+	930.1	470	https://www.orthodb.org/v10?query=40093at3193	alpha-1,2-Mannosidase
40169at3193	Complete	HiC_scaffold_10	34060978	34074751	+	838.8	452	https://www.orthodb.org/v10?query=40169at3193	alpha-1,2-Mannosidase
40197at3193	Complete	HiC_scaffold_2	42747469	42755551	+	1031.4	603	https://www.orthodb.org/v10?query=40197at3193	DEAD-box ATP-dependent RNA helicase 28
40351at3193	Complete	HiC_scaffold_4	11451150	11457681	-	718.2	453	https://www.orthodb.org/v10?query=40351at3193	AFG1-like ATPase isoform X1
40517at3193	Complete	HiC_scaffold_3	8047256	8057734	+	670.2	465	https://www.orthodb.org/v10?query=40517at3193	UV-stimulated scaffold protein A homolog
40592at3193	Complete	HiC_scaffold_1	1173143	1180049	-	615.6	471	https://www.orthodb.org/v10?query=40592at3193	Geranylgeranyl transferase type-2 subunit alpha
40659at3193	Complete	HiC_scaffold_3	86062286	86069101	+	708.5	645	https://www.orthodb.org/v10?query=40659at3193	centromere/kinetochore protein zw10 homolog
40669at3193	Complete	HiC_scaffold_9	16864868	16869102	-	740.6	508	https://www.orthodb.org/v10?query=40669at3193	Alpha/Beta hydrolase fold
40708at3193	Complete	HiC_scaffold_9	99849326	99938682	+	834.0	468	https://www.orthodb.org/v10?query=40708at3193	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
40803at3193	Complete	HiC_scaffold_1	6311592	6320961	+	856.3	457	https://www.orthodb.org/v10?query=40803at3193	Imidazole glycerol phosphate synthase hisHF
40809at3193	Complete	HiC_scaffold_6	57922568	57927075	+	893.5	494	https://www.orthodb.org/v10?query=40809at3193	riboflavin biosynthesis protein PYRR, chloroplastic
41007at3193	Complete	HiC_scaffold_6	49342813	49348431	-	656.8	447	https://www.orthodb.org/v10?query=41007at3193	pentatricopeptide repeat-containing protein At1g10910, chloroplastic
41334at3193	Complete	HiC_scaffold_1	22995789	23001701	+	639.8	471	https://www.orthodb.org/v10?query=41334at3193	Cell division control protein 24, OB domain 2
41344at3193	Complete	HiC_scaffold_11	6361520	6363625	+	955.4	554	https://www.orthodb.org/v10?query=41344at3193	pentatricopeptide repeat-containing protein At5g50390, chloroplastic
41601at3193	Complete	HiC_scaffold_11	35758539	35773631	-	839.7	581	https://www.orthodb.org/v10?query=41601at3193	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
41955at3193	Complete	HiC_scaffold_1	95404217	95418406	-	758.7	513	https://www.orthodb.org/v10?query=41955at3193	pre-mRNA-processing protein 40C
42058at3193	Complete	HiC_scaffold_1	83271439	83275842	-	635.7	414	https://www.orthodb.org/v10?query=42058at3193	Zinc finger, RING-type
42242at3193	Complete	HiC_scaffold_3	79915203	79933975	+	1029.2	616	https://www.orthodb.org/v10?query=42242at3193	RNA helicase
42345at3193	Complete	HiC_scaffold_4	15761424	15767792	-	631.6	500	https://www.orthodb.org/v10?query=42345at3193	S1 domain
42368at3193	Complete	HiC_scaffold_4	15947676	15949343	-	768.2	413	https://www.orthodb.org/v10?query=42368at3193	DEAD-box ATP-dependent RNA helicase 47, mitochondrial
42564at3193	Complete	HiC_scaffold_8	35120064	35125597	+	765.5	502	https://www.orthodb.org/v10?query=42564at3193	pumilio homolog 24
42581at3193	Complete	HiC_scaffold_2	71074756	71076750	-	1046.3	561	https://www.orthodb.org/v10?query=42581at3193	pentatricopeptide repeat-containing protein At5g39980, chloroplastic
42644at3193	Complete	HiC_scaffold_11	92069824	92071560	-	771.3	491	https://www.orthodb.org/v10?query=42644at3193	pentatricopeptide repeat-containing protein At1g34160
42802at3193	Complete	HiC_scaffold_8	20151044	20160632	-	836.7	596	https://www.orthodb.org/v10?query=42802at3193	RNA-binding domain superfamily
42938at3193	Complete	HiC_scaffold_1	72340944	72345640	-	1012.4	484	https://www.orthodb.org/v10?query=42938at3193	CDK5RAP1-like protein
43116at3193	Complete	HiC_scaffold_1	109053184	109056708	-	654.8	533	https://www.orthodb.org/v10?query=43116at3193	Armadillo-type fold
43206at3193	Complete	HiC_scaffold_2	44071396	44073600	+	874.0	566	https://www.orthodb.org/v10?query=43206at3193	pentatricopeptide repeat-containing protein At5g01110
43212at3193	Complete	HiC_scaffold_10	72096250	72105236	+	931.0	542	https://www.orthodb.org/v10?query=43212at3193	PPM-type phosphatase domain
43431at3193	Complete	HiC_scaffold_8	43643681	43651386	+	555.1	431	https://www.orthodb.org/v10?query=43431at3193	flap endonuclease GEN-like 1
43535at3193	Complete	HiC_scaffold_8	23478595	23504980	+	868.8	470	https://www.orthodb.org/v10?query=43535at3193	probable DNA helicase MCM9 isoform X1
43587at3193	Complete	HiC_scaffold_2	51156994	51166910	-	825.5	457	https://www.orthodb.org/v10?query=43587at3193	4-alpha-glucanotransferase
43595at3193	Complete	HiC_scaffold_1	89997664	89999424	-	919.5	459	https://www.orthodb.org/v10?query=43595at3193	pre-mRNA-processing factor 17
44042at3193	Complete	HiC_scaffold_3	20081574	20090236	-	735.9	499	https://www.orthodb.org/v10?query=44042at3193	GPI transamidase component PIG-T
44473at3193	Complete	HiC_scaffold_2	70691627	70695662	+	726.9	431	https://www.orthodb.org/v10?query=44473at3193	Dual specificity phosphatase, catalytic domain
44486at3193	Duplicated	HiC_scaffold_3	85326078	85329682	+	557.5	420	https://www.orthodb.org/v10?query=44486at3193	Glucose-6-phosphate 1-dehydrogenase
44486at3193	Duplicated	HiC_scaffold_4	92501919	92504797	-	544.6	416	https://www.orthodb.org/v10?query=44486at3193	Glucose-6-phosphate 1-dehydrogenase
44542at3193	Complete	HiC_scaffold_9	100949337	100954198	-	937.2	466	https://www.orthodb.org/v10?query=44542at3193	Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
44590at3193	Complete	HiC_scaffold_6	54642105	54643988	+	772.7	499	https://www.orthodb.org/v10?query=44590at3193	muniscin carboxy-terminal mu-like domain protein
44817at3193	Complete	HiC_scaffold_8	31974738	31977090	+	646.4	355	https://www.orthodb.org/v10?query=44817at3193	violaxanthin de-epoxidase, chloroplastic
44833at3193	Complete	HiC_scaffold_1	3529773	3541857	+	792.3	540	https://www.orthodb.org/v10?query=44833at3193	uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic isoform X1
45013at3193	Complete	HiC_scaffold_3	37596080	37604115	-	662.1	462	https://www.orthodb.org/v10?query=45013at3193	serine/threonine-protein kinase haspin homolog
45095at3193	Complete	HiC_scaffold_3	24634170	24639039	-	796.5	438	https://www.orthodb.org/v10?query=45095at3193	HAD superfamily
45207at3193	Complete	HiC_scaffold_3	86402749	86406628	+	801.5	481	https://www.orthodb.org/v10?query=45207at3193	Ubiquitin fusion degradation protein UFD1
45227at3193	Missing
45375at3193	Complete	HiC_scaffold_8	39233501	39241692	-	1071.9	710	https://www.orthodb.org/v10?query=45375at3193	E3 ubiquitin-protein ligase HOS1
45799at3193	Complete	HiC_scaffold_3	88771443	88802667	+	878.5	454	https://www.orthodb.org/v10?query=45799at3193	methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
45818at3193	Duplicated	HiC_scaffold_11	20898597	20901939	+	635.0	439	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_1	78554310	78558441	-	637.4	433	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_3	4288921	4294042	+	718.6	416	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_4	94019829	94025005	-	622.0	417	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
45818at3193	Duplicated	HiC_scaffold_9	7031899	7035036	+	645.9	433	https://www.orthodb.org/v10?query=45818at3193	probable LRR receptor-like serine/threonine-protein kinase At5g45780 isoform X1
46068at3193	Complete	HiC_scaffold_3	27269252	27274827	-	621.2	445	https://www.orthodb.org/v10?query=46068at3193	Mediator of RNA polymerase II transcription subunit 17
46074at3193	Complete	HiC_scaffold_11	19452250	19462962	-	740.8	474	https://www.orthodb.org/v10?query=46074at3193	CTLH, C-terminal LisH motif
46145at3193	Complete	HiC_scaffold_2	57949652	57951430	+	743.0	458	https://www.orthodb.org/v10?query=46145at3193	pentatricopeptide repeat-containing protein At5g38730
46242at3193	Complete	HiC_scaffold_11	19869705	19872994	-	634.3	451	https://www.orthodb.org/v10?query=46242at3193	protein misato homolog 1 isoform X1
46320at3193	Complete	HiC_scaffold_11	68353370	68359289	-	744.3	485	https://www.orthodb.org/v10?query=46320at3193	probable plastid-lipid-associated protein 14, chloroplastic
46404at3193	Duplicated	HiC_scaffold_7	23093	25018	+	888.7	536	https://www.orthodb.org/v10?query=46404at3193	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
46404at3193	Duplicated	HiC_scaffold_7	54820	56745	-	883.3	536	https://www.orthodb.org/v10?query=46404at3193	pentatricopeptide repeat-containing protein At2g03880, mitochondrial
46642at3193	Complete	HiC_scaffold_11	91026122	91037558	+	674.2	430	https://www.orthodb.org/v10?query=46642at3193	DNA polymerase epsilon subunit
46855at3193	Duplicated	HiC_scaffold_2	42128343	42130676	+	881.9	668	https://www.orthodb.org/v10?query=46855at3193	pentatricopeptide repeat-containing protein At5g12100, mitochondrial
46855at3193	Duplicated	HiC_scaffold_4	19704845	19707205	-	867.8	672	https://www.orthodb.org/v10?query=46855at3193	pentatricopeptide repeat-containing protein At5g12100, mitochondrial
47066at3193	Complete	HiC_scaffold_2	50719341	50721455	+	826.6	533	https://www.orthodb.org/v10?query=47066at3193	pentatricopeptide repeat-containing protein At4g19890
47174at3193	Complete	HiC_scaffold_9	108940859	108943361	+	672.5	451	https://www.orthodb.org/v10?query=47174at3193	RAP domain
47240at3193	Complete	HiC_scaffold_2	55707440	55709250	-	934.7	493	https://www.orthodb.org/v10?query=47240at3193	2-hydroxyacyl-CoA lyase
47310at3193	Complete	HiC_scaffold_4	95870655	95873870	-	753.2	425	https://www.orthodb.org/v10?query=47310at3193	cytochrome P450 704B1
47493at3193	Complete	HiC_scaffold_11	21351343	21368188	-	887.2	465	https://www.orthodb.org/v10?query=47493at3193	glutamate--tRNA ligase, chloroplastic/mitochondrial
47494at3193	Complete	HiC_scaffold_3	5123287	5126780	-	584.1	405	https://www.orthodb.org/v10?query=47494at3193	2-succinylbenzoate--CoA ligase, chloroplastic/peroxisomal
47507at3193	Complete	HiC_scaffold_9	105252943	105256879	-	669.4	433	https://www.orthodb.org/v10?query=47507at3193	pentatricopeptide repeat-containing protein At3g59040
47597at3193	Complete	HiC_scaffold_2	59544783	59550458	-	781.0	418	https://www.orthodb.org/v10?query=47597at3193	uncharacterized aarF domain-containing protein kinase At5g05200, chloroplastic
47650at3193	Complete	HiC_scaffold_11	87935659	87945006	-	942.4	549	https://www.orthodb.org/v10?query=47650at3193	ABC transporter B family member 28
47754at3193	Complete	HiC_scaffold_1	10337195	10347282	-	724.0	466	https://www.orthodb.org/v10?query=47754at3193	probable Ufm1-specific protease
48106at3193	Complete	HiC_scaffold_3	19050451	19054373	+	778.8	486	https://www.orthodb.org/v10?query=48106at3193	Zinc finger, CCCH-type
48428at3193	Complete	HiC_scaffold_1	4939331	4954446	+	520.1	369	https://www.orthodb.org/v10?query=48428at3193	protein RRNAD1 isoform X1
48502at3193	Complete	HiC_scaffold_6	52674001	52676310	-	898.3	577	https://www.orthodb.org/v10?query=48502at3193	Pentatricopeptide repeat-containing protein
48546at3193	Duplicated	HiC_scaffold_10	29873935	29881236	+	906.4	463	https://www.orthodb.org/v10?query=48546at3193	Aldehyde dehydrogenase domain
48546at3193	Duplicated	HiC_scaffold_11	7350232	7361413	-	891.5	463	https://www.orthodb.org/v10?query=48546at3193	Aldehyde dehydrogenase domain
48588at3193	Complete	HiC_scaffold_1	68045718	68052487	-	705.8	528	https://www.orthodb.org/v10?query=48588at3193	nicastrin
48921at3193	Complete	HiC_scaffold_10	62137208	62144237	+	768.8	413	https://www.orthodb.org/v10?query=48921at3193	Protoporphyrinogen oxidase
49273at3193	Complete	HiC_scaffold_1	4075484	4077529	-	600.4	492	https://www.orthodb.org/v10?query=49273at3193	pentatricopeptide repeat-containing protein At3g18020
49334at3193	Complete	HiC_scaffold_9	111275501	111280922	+	772.1	441	https://www.orthodb.org/v10?query=49334at3193	cytochrome P450 97B2, chloroplastic
49491at3193	Complete	HiC_scaffold_1	90372613	90380503	+	705.5	518	https://www.orthodb.org/v10?query=49491at3193	Leucine-rich repeat, cysteine-containing subtype
49704at3193	Missing
49808at3193	Complete	HiC_scaffold_9	3768350	3770881	+	761.7	455	https://www.orthodb.org/v10?query=49808at3193	4-coumarate--CoA ligase-like 1
49937at3193	Complete	HiC_scaffold_9	40909615	40912876	-	477.7	392	https://www.orthodb.org/v10?query=49937at3193	Conserved gene of unknown function 
49953at3193	Complete	HiC_scaffold_6	55381235	55388077	-	678.3	431	https://www.orthodb.org/v10?query=49953at3193	Light-mediated development protein DET1
50631at3193	Complete	HiC_scaffold_7	417793	421098	+	693.3	466	https://www.orthodb.org/v10?query=50631at3193	RNA helicase
50679at3193	Complete	HiC_scaffold_9	50075225	50084207	-	744.5	516	https://www.orthodb.org/v10?query=50679at3193	glyoxysomal processing protease, glyoxysomal
50762at3193	Complete	HiC_scaffold_4	21218942	21224151	-	856.6	528	https://www.orthodb.org/v10?query=50762at3193	AP-5 complex subunit mu
51046at3193	Complete	HiC_scaffold_1	1302144	1304081	+	962.5	592	https://www.orthodb.org/v10?query=51046at3193	pentatricopeptide repeat-containing protein At4g20090
51155at3193	Complete	HiC_scaffold_8	33092358	33102367	+	774.6	452	https://www.orthodb.org/v10?query=51155at3193	Anaphase-promoting complex subunit 7
51348at3193	Complete	HiC_scaffold_11	9463860	9470027	-	1010.3	552	https://www.orthodb.org/v10?query=51348at3193	kelch domain-containing protein 4
51536at3193	Complete	HiC_scaffold_9	3574637	3581154	-	847.9	439	https://www.orthodb.org/v10?query=51536at3193	sphingosine-1-phosphate lyase
51562at3193	Complete	HiC_scaffold_11	3777090	3788299	+	704.6	418	https://www.orthodb.org/v10?query=51562at3193	Cryptochrome/DNA photolyase, FAD-binding domain
51745at3193	Complete	HiC_scaffold_9	16548752	16569357	+	1743.5	1587	https://www.orthodb.org/v10?query=51745at3193	uncharacterized protein At3g06530
51750at3193	Complete	HiC_scaffold_11	8586829	8598424	-	537.3	312	https://www.orthodb.org/v10?query=51750at3193	JmjC domain
51868at3193	Complete	HiC_scaffold_11	9361992	9365303	+	1034.0	602	https://www.orthodb.org/v10?query=51868at3193	pentatricopeptide repeat-containing protein At5g50280, chloroplastic
52194at3193	Complete	HiC_scaffold_4	2589779	2594958	+	779.2	422	https://www.orthodb.org/v10?query=52194at3193	Lysine--tRNA ligase
52234at3193	Complete	HiC_scaffold_9	1981604	1993707	-	785.0	450	https://www.orthodb.org/v10?query=52234at3193	Protein kinase domain
52464at3193	Complete	HiC_scaffold_6	56273237	56280746	+	918.3	444	https://www.orthodb.org/v10?query=52464at3193	Conserved oligomeric Golgi complex subunit 8
52497at3193	Complete	HiC_scaffold_2	69993967	70000124	-	777.3	450	https://www.orthodb.org/v10?query=52497at3193	ATPase, AAA-type, conserved site
52743at3193	Complete	HiC_scaffold_2	71150525	71152558	-	784.7	528	https://www.orthodb.org/v10?query=52743at3193	Transmembrane protein
52804at3193	Complete	HiC_scaffold_1	86933615	86936306	-	719.4	428	https://www.orthodb.org/v10?query=52804at3193	Alpha-1,3-glucosyltransferase
52837at3193	Complete	HiC_scaffold_4	89664640	89674272	+	767.7	450	https://www.orthodb.org/v10?query=52837at3193	putative methyltransferase NSUN6
52839at3193	Complete	HiC_scaffold_2	45927687	45930175	-	521.8	370	https://www.orthodb.org/v10?query=52839at3193	N-lysine methyltransferase
52897at3193	Complete	HiC_scaffold_6	43898905	43902390	+	1045.3	577	https://www.orthodb.org/v10?query=52897at3193	Translation initiation factor IF-2
53003at3193	Duplicated	HiC_scaffold_10	77268142	77274919	+	733.3	629	https://www.orthodb.org/v10?query=53003at3193	nucleolar complex protein 3 homolog
53003at3193	Duplicated	HiC_scaffold_11	95198714	95205484	+	829.5	651	https://www.orthodb.org/v10?query=53003at3193	nucleolar complex protein 3 homolog
53100at3193	Complete	HiC_scaffold_4	15467575	15476200	+	474.5	312	https://www.orthodb.org/v10?query=53100at3193	Mitochondrial carrier domain superfamily
53517at3193	Complete	HiC_scaffold_8	34503227	34505044	+	783.6	512	https://www.orthodb.org/v10?query=53517at3193	Pentatricopeptide repeat-containing protein
53741at3193	Complete	HiC_scaffold_9	35002000	35006486	-	895.0	439	https://www.orthodb.org/v10?query=53741at3193	cytochrome c biogenesis protein CCS1, chloroplastic
53767at3193	Complete	HiC_scaffold_9	105226312	105237117	-	851.6	477	https://www.orthodb.org/v10?query=53767at3193	NAD(P)-binding domain
53773at3193	Complete	HiC_scaffold_3	69707195	69711215	+	774.5	458	https://www.orthodb.org/v10?query=53773at3193	ATP-dependent DNA helicase
54177at3193	Complete	HiC_scaffold_9	25410362	25422491	+	946.1	527	https://www.orthodb.org/v10?query=54177at3193	tRNA-dihydrouridine(47) synthase 
